"","MGI.ID","Structure","ALL.TS.mutant.expression.detected","Theiler Stage","Gene.Anatomy"
"10602","MGI:2138584","embryo","Yes",19,"MGI:2138584-embryo"
"10603","MGI:2138584","embryo","Ambiguous_NotSpecified_Contradictory",22,"MGI:2138584-embryo"
"10604","MGI:2138584","embryo","Yes",25,"MGI:2138584-embryo"
"10605","MGI:2138735","macula of vestibular component","Yes",24,"MGI:2138735-macula of vestibular component"
"10606","MGI:2138915","brain","Yes",26,"MGI:2138915-brain"
"10607","MGI:2138994","brain","Yes",25,"MGI:2138994-brain"
"10608","MGI:2139360","embryo","Ambiguous_NotSpecified_Contradictory",11,"MGI:2139360-embryo"
"10609","MGI:2139360","epiblast","No",8,"MGI:2139360-epiblast"
"10610","MGI:2139360","extraembryonic ectoderm","No",8,"MGI:2139360-extraembryonic ectoderm"
"10611","MGI:2139360","primitive endoderm","No",8,"MGI:2139360-primitive endoderm"
"10612","MGI:2139395","brown fat","Yes",26,"MGI:2139395-brown fat"
"10613","MGI:2139395","Meckel's cartilage","Yes",21,"MGI:2139395-Meckel's cartilage"
"10614","MGI:2139530","embryo","Yes",17,"MGI:2139530-embryo"
"10615","MGI:2140175","yolk sac endoderm","Yes",19,"MGI:2140175-yolk sac endoderm"
"10616","MGI:2140770","ovary","No",20,"MGI:2140770-ovary"
"10617","MGI:2140770","ovary","No",22,"MGI:2140770-ovary"
"10618","MGI:2140770","ovary","No",25,"MGI:2140770-ovary"
"10619","MGI:2140882","bladder","Yes",26,"MGI:2140882-bladder"
"10620","MGI:2140882","heart","Ambiguous_NotSpecified_Contradictory",20,"MGI:2140882-heart"
"10621","MGI:2140882","parietal pleura","No",26,"MGI:2140882-parietal pleura"
"10622","MGI:2140882","pericardium","Ambiguous_NotSpecified_Contradictory",23,"MGI:2140882-pericardium"
"10623","MGI:2140882","urothelium of bladder","Yes",24,"MGI:2140882-urothelium of bladder"
"10624","MGI:2140882","urothelium of bladder","Yes",26,"MGI:2140882-urothelium of bladder"
"10625","MGI:2140882","urothelium of ureter","Ambiguous_NotSpecified_Contradictory",23,"MGI:2140882-urothelium of ureter"
"10626","MGI:2140882","urothelium of ureter","No",26,"MGI:2140882-urothelium of ureter"
"10627","MGI:2140882","visceral pericardium","Ambiguous_NotSpecified_Contradictory",23,"MGI:2140882-visceral pericardium"
"10628","MGI:2140882","visceral pericardium","No",26,"MGI:2140882-visceral pericardium"
"10629","MGI:2140882","visceral pleura","No",26,"MGI:2140882-visceral pleura"
"10630","MGI:2141165","1-cell stage conceptus","Yes",1,"MGI:2141165-1-cell stage conceptus"
"10631","MGI:2141165","2-cell stage conceptus","Yes",2,"MGI:2141165-2-cell stage conceptus"
"10632","MGI:2142116","embryo","Ambiguous_NotSpecified_Contradictory",22,"MGI:2142116-embryo"
"10633","MGI:2142149","humerus cartilage condensation","Ambiguous_NotSpecified_Contradictory",22,"MGI:2142149-humerus cartilage condensation"
"10634","MGI:2142149","limb","Yes",18,"MGI:2142149-limb"
"10635","MGI:2142567","dermis","Yes",26,"MGI:2142567-dermis"
"10636","MGI:2142567","epidermis","Ambiguous_NotSpecified_Contradictory",26,"MGI:2142567-epidermis"
"10637","MGI:2142572","1st arch artery","Yes",15,"MGI:2142572-1st arch artery"
"10638","MGI:2142572","1st arch artery","Yes",17,"MGI:2142572-1st arch artery"
"10639","MGI:2142572","2nd arch artery","Yes",15,"MGI:2142572-2nd arch artery"
"10640","MGI:2142572","4th ventricle choroid plexus","Yes",20,"MGI:2142572-4th ventricle choroid plexus"
"10641","MGI:2142572","aortic sac","Yes",15,"MGI:2142572-aortic sac"
"10642","MGI:2142572","aortic sac","Yes",17,"MGI:2142572-aortic sac"
"10643","MGI:2142572","aortic sac","Yes",19,"MGI:2142572-aortic sac"
"10644","MGI:2142572","branchial arch artery","Yes",19,"MGI:2142572-branchial arch artery"
"10645","MGI:2142572","bulboventricular groove","Yes",15,"MGI:2142572-bulboventricular groove"
"10646","MGI:2142572","bulbus cordis","Yes",17,"MGI:2142572-bulbus cordis"
"10647","MGI:2142572","bulbus cordis cardiac muscle","Yes",13,"MGI:2142572-bulbus cordis cardiac muscle"
"10648","MGI:2142572","bulbus cordis cardiac muscle","Yes",15,"MGI:2142572-bulbus cordis cardiac muscle"
"10649","MGI:2142572","bulbus cordis endocardial tube","Yes",13,"MGI:2142572-bulbus cordis endocardial tube"
"10650","MGI:2142572","cardiac muscle tissue","Yes",12,"MGI:2142572-cardiac muscle tissue"
"10651","MGI:2142572","cardiogenic plate","No",11,"MGI:2142572-cardiogenic plate"
"10652","MGI:2142572","cardiovascular system","Yes",20,"MGI:2142572-cardiovascular system"
"10653","MGI:2142572","central nervous system vascular element","Yes",19,"MGI:2142572-central nervous system vascular element"
"10654","MGI:2142572","chorioallantoic placenta","Yes",17,"MGI:2142572-chorioallantoic placenta"
"10655","MGI:2142572","common atrial chamber","Yes",15,"MGI:2142572-common atrial chamber"
"10656","MGI:2142572","common atrial chamber","Yes",17,"MGI:2142572-common atrial chamber"
"10657","MGI:2142572","common atrial chamber cardiac muscle","Yes",13,"MGI:2142572-common atrial chamber cardiac muscle"
"10658","MGI:2142572","common atrial chamber cardiac muscle","Yes",15,"MGI:2142572-common atrial chamber cardiac muscle"
"10659","MGI:2142572","common atrial chamber endocardial tube","Yes",13,"MGI:2142572-common atrial chamber endocardial tube"
"10660","MGI:2142572","common atrial chamber left part","Yes",17,"MGI:2142572-common atrial chamber left part"
"10661","MGI:2142572","common atrial chamber right part","Yes",17,"MGI:2142572-common atrial chamber right part"
"10662","MGI:2142572","cranial nerve","Yes",20,"MGI:2142572-cranial nerve"
"10663","MGI:2142572","dorsal aorta","Yes",13,"MGI:2142572-dorsal aorta"
"10664","MGI:2142572","dorsal aorta","Yes",15,"MGI:2142572-dorsal aorta"
"10665","MGI:2142572","dorsal aorta","Yes",17,"MGI:2142572-dorsal aorta"
"10666","MGI:2142572","dorsal aorta","Yes",19,"MGI:2142572-dorsal aorta"
"10667","MGI:2142572","dorsal root ganglion","Yes",20,"MGI:2142572-dorsal root ganglion"
"10668","MGI:2142572","embryo mesoderm","No",10,"MGI:2142572-embryo mesoderm"
"10669","MGI:2142572","endocardial cushion","Yes",17,"MGI:2142572-endocardial cushion"
"10670","MGI:2142572","endocardial tube","Yes",12,"MGI:2142572-endocardial tube"
"10671","MGI:2142572","eye","Yes",19,"MGI:2142572-eye"
"10672","MGI:2142572","femur pre-cartilage condensation","Yes",20,"MGI:2142572-femur pre-cartilage condensation"
"10673","MGI:2142572","foot pre-cartilage condensation","Yes",20,"MGI:2142572-foot pre-cartilage condensation"
"10674","MGI:2142572","forebrain vascular element","Yes",17,"MGI:2142572-forebrain vascular element"
"10675","MGI:2142572","forebrain vascular element","Yes",19,"MGI:2142572-forebrain vascular element"
"10676","MGI:2142572","forebrain vascular element","Yes",20,"MGI:2142572-forebrain vascular element"
"10677","MGI:2142572","forelimb bud","Yes",17,"MGI:2142572-forelimb bud"
"10678","MGI:2142572","forelimb bud","Yes",19,"MGI:2142572-forelimb bud"
"10679","MGI:2142572","forelimb bud ectoderm","Yes",19,"MGI:2142572-forelimb bud ectoderm"
"10680","MGI:2142572","forelimb epithelium","Yes",20,"MGI:2142572-forelimb epithelium"
"10681","MGI:2142572","forelimb pre-cartilage condensation","Yes",20,"MGI:2142572-forelimb pre-cartilage condensation"
"10682","MGI:2142572","hand epithelium","Yes",20,"MGI:2142572-hand epithelium"
"10683","MGI:2142572","hand pre-cartilage condensation","Yes",20,"MGI:2142572-hand pre-cartilage condensation"
"10684","MGI:2142572","heart","Yes",13,"MGI:2142572-heart"
"10685","MGI:2142572","heart","Yes",15,"MGI:2142572-heart"
"10686","MGI:2142572","heart","Yes",17,"MGI:2142572-heart"
"10687","MGI:2142572","heart","Yes",19,"MGI:2142572-heart"
"10688","MGI:2142572","heart","Yes",20,"MGI:2142572-heart"
"10689","MGI:2142572","heart atrium","Yes",19,"MGI:2142572-heart atrium"
"10690","MGI:2142572","heart ventricle","Yes",20,"MGI:2142572-heart ventricle"
"10691","MGI:2142572","hindlimb bud","Yes",17,"MGI:2142572-hindlimb bud"
"10692","MGI:2142572","hindlimb bud","Yes",19,"MGI:2142572-hindlimb bud"
"10693","MGI:2142572","hindlimb bud ectoderm","Yes",19,"MGI:2142572-hindlimb bud ectoderm"
"10694","MGI:2142572","hindlimb epithelium","Yes",20,"MGI:2142572-hindlimb epithelium"
"10695","MGI:2142572","hindlimb pre-cartilage condensation","Yes",20,"MGI:2142572-hindlimb pre-cartilage condensation"
"10696","MGI:2142572","hyaloid vascular plexus","Yes",19,"MGI:2142572-hyaloid vascular plexus"
"10697","MGI:2142572","hyaloid vascular plexus","Yes",20,"MGI:2142572-hyaloid vascular plexus"
"10698","MGI:2142572","intersomitic artery","Yes",15,"MGI:2142572-intersomitic artery"
"10699","MGI:2142572","intersomitic artery","Yes",17,"MGI:2142572-intersomitic artery"
"10700","MGI:2142572","intersomitic artery","Yes",19,"MGI:2142572-intersomitic artery"
"10701","MGI:2142572","labyrinthine zone","Yes",17,"MGI:2142572-labyrinthine zone"
"10702","MGI:2142572","labyrinthine zone","Yes",19,"MGI:2142572-labyrinthine zone"
"10703","MGI:2142572","labyrinthine zone","Yes",20,"MGI:2142572-labyrinthine zone"
"10704","MGI:2142572","left atrium","Yes",20,"MGI:2142572-left atrium"
"10705","MGI:2142572","left dorsal aorta","Yes",17,"MGI:2142572-left dorsal aorta"
"10706","MGI:2142572","left dorsal aorta","Yes",19,"MGI:2142572-left dorsal aorta"
"10707","MGI:2142572","left ventricle cardiac muscle","Yes",20,"MGI:2142572-left ventricle cardiac muscle"
"10708","MGI:2142572","liver sinusoid","Yes",20,"MGI:2142572-liver sinusoid"
"10709","MGI:2142572","lung mesenchyme","Yes",20,"MGI:2142572-lung mesenchyme"
"10710","MGI:2142572","midbrain","Yes",20,"MGI:2142572-midbrain"
"10711","MGI:2142572","neural tube","Yes",17,"MGI:2142572-neural tube"
"10712","MGI:2142572","node","Yes",10,"MGI:2142572-node"
"10713","MGI:2142572","node","Yes",11,"MGI:2142572-node"
"10714","MGI:2142572","notochordal plate","Yes",12,"MGI:2142572-notochordal plate"
"10715","MGI:2142572","notochordal plate","Yes",13,"MGI:2142572-notochordal plate"
"10716","MGI:2142572","olfactory epithelium","Yes",20,"MGI:2142572-olfactory epithelium"
"10717","MGI:2142572","optic cup","Yes",15,"MGI:2142572-optic cup"
"10718","MGI:2142572","optic cup","Yes",17,"MGI:2142572-optic cup"
"10719","MGI:2142572","optic cup inner layer","Yes",15,"MGI:2142572-optic cup inner layer"
"10720","MGI:2142572","optic cup inner layer","Yes",17,"MGI:2142572-optic cup inner layer"
"10721","MGI:2142572","optic cup outer layer","Yes",15,"MGI:2142572-optic cup outer layer"
"10722","MGI:2142572","optic cup outer layer","Yes",17,"MGI:2142572-optic cup outer layer"
"10723","MGI:2142572","optic vesicle","Yes",15,"MGI:2142572-optic vesicle"
"10724","MGI:2142572","outflow tract","Yes",19,"MGI:2142572-outflow tract"
"10725","MGI:2142572","outflow tract endocardial tube","Yes",15,"MGI:2142572-outflow tract endocardial tube"
"10726","MGI:2142572","outflow tract endocardial tube","Yes",17,"MGI:2142572-outflow tract endocardial tube"
"10727","MGI:2142572","perioptic vascular plexus","Yes",15,"MGI:2142572-perioptic vascular plexus"
"10728","MGI:2142572","perioptic vascular plexus","Yes",17,"MGI:2142572-perioptic vascular plexus"
"10729","MGI:2142572","pigmented retinal epithelium","Yes",19,"MGI:2142572-pigmented retinal epithelium"
"10730","MGI:2142572","pigmented retinal epithelium","Yes",20,"MGI:2142572-pigmented retinal epithelium"
"10731","MGI:2142572","pre-cartilage condensation","Yes",20,"MGI:2142572-pre-cartilage condensation"
"10732","MGI:2142572","primary head vein","Yes",15,"MGI:2142572-primary head vein"
"10733","MGI:2142572","primitive ventricle","Yes",15,"MGI:2142572-primitive ventricle"
"10734","MGI:2142572","primitive ventricle","Yes",17,"MGI:2142572-primitive ventricle"
"10735","MGI:2142572","primitive ventricle cardiac muscle","Yes",13,"MGI:2142572-primitive ventricle cardiac muscle"
"10736","MGI:2142572","primitive ventricle cardiac muscle","Yes",15,"MGI:2142572-primitive ventricle cardiac muscle"
"10737","MGI:2142572","primitive ventricle endocardial tube","Yes",13,"MGI:2142572-primitive ventricle endocardial tube"
"10738","MGI:2142572","right atrium","Yes",20,"MGI:2142572-right atrium"
"10739","MGI:2142572","right dorsal aorta","Yes",17,"MGI:2142572-right dorsal aorta"
"10740","MGI:2142572","right dorsal aorta","Yes",19,"MGI:2142572-right dorsal aorta"
"10741","MGI:2142572","sinus venosus left horn","Yes",13,"MGI:2142572-sinus venosus left horn"
"10742","MGI:2142572","sinus venosus right horn","Yes",13,"MGI:2142572-sinus venosus right horn"
"10743","MGI:2142572","skin","Yes",20,"MGI:2142572-skin"
"10744","MGI:2142572","spinal cord mantle layer","Yes",20,"MGI:2142572-spinal cord mantle layer"
"10745","MGI:2142572","tail","Yes",17,"MGI:2142572-tail"
"10746","MGI:2142572","tail mesenchyme","Yes",15,"MGI:2142572-tail mesenchyme"
"10747","MGI:2142572","tail spinal cord","Yes",20,"MGI:2142572-tail spinal cord"
"10748","MGI:2142572","umbilical blood vessel","Yes",19,"MGI:2142572-umbilical blood vessel"
"10749","MGI:2142572","umbilical blood vessel","Yes",20,"MGI:2142572-umbilical blood vessel"
"10750","MGI:2142572","umbilical vein","Yes",15,"MGI:2142572-umbilical vein"
"10751","MGI:2142572","ventricle cardiac muscle","Yes",19,"MGI:2142572-ventricle cardiac muscle"
"10752","MGI:2142572","vitelline artery","Yes",13,"MGI:2142572-vitelline artery"
"10753","MGI:2142572","vitelline artery","Yes",15,"MGI:2142572-vitelline artery"
"10754","MGI:2142572","vitelline vein","Yes",17,"MGI:2142572-vitelline vein"
"10755","MGI:2142572","vomeronasal organ","Yes",20,"MGI:2142572-vomeronasal organ"
"10756","MGI:2142572","yolk sac","Yes",12,"MGI:2142572-yolk sac"
"10757","MGI:2142572","yolk sac","Yes",13,"MGI:2142572-yolk sac"
"10758","MGI:2142572","yolk sac","Yes",17,"MGI:2142572-yolk sac"
"10759","MGI:2142572","yolk sac blood vessel","Yes",13,"MGI:2142572-yolk sac blood vessel"
"10760","MGI:2142572","yolk sac blood vessel","Yes",19,"MGI:2142572-yolk sac blood vessel"
"10761","MGI:2142572","yolk sac blood vessel","Yes",20,"MGI:2142572-yolk sac blood vessel"
"10762","MGI:2142572","yolk sac endoderm","Yes",19,"MGI:2142572-yolk sac endoderm"
"10763","MGI:2142572","yolk sac endoderm","Yes",20,"MGI:2142572-yolk sac endoderm"
"10764","MGI:2142716","brain","Yes",23,"MGI:2142716-brain"
"10765","MGI:2142716","embryo mesenchyme","Yes",23,"MGI:2142716-embryo mesenchyme"
"10766","MGI:2142716","gut","Yes",23,"MGI:2142716-gut"
"10767","MGI:2142716","liver","Yes",23,"MGI:2142716-liver"
"10768","MGI:2142716","lung","Yes",23,"MGI:2142716-lung"
"10769","MGI:2142716","lung mesenchyme","Yes",23,"MGI:2142716-lung mesenchyme"
"10770","MGI:2142716","trunk","Yes",23,"MGI:2142716-trunk"
"10771","MGI:2143311","metanephros","Yes",26,"MGI:2143311-metanephros"
"10772","MGI:2143535","liver","Yes",22,"MGI:2143535-liver"
"10773","MGI:2143537","forelimb bud mesenchyme","Yes",19,"MGI:2143537-forelimb bud mesenchyme"
"10774","MGI:2143537","hindlimb bud mesenchyme","Yes",19,"MGI:2143537-hindlimb bud mesenchyme"
"10775","MGI:2143854","embryo","Yes",15,"MGI:2143854-embryo"
"10776","MGI:2143854","neural tube","Yes",15,"MGI:2143854-neural tube"
"10777","MGI:2144208","lung","Yes",22,"MGI:2144208-lung"
"10778","MGI:2144727","brain","Yes",24,"MGI:2144727-brain"
"10779","MGI:2144837","embryo","Ambiguous_NotSpecified_Contradictory",15,"MGI:2144837-embryo"
"10780","MGI:2144837","embryo","Yes",20,"MGI:2144837-embryo"
"10781","MGI:2145021","metanephros","Yes",22,"MGI:2145021-metanephros"
"10782","MGI:2145481","ovary","No",20,"MGI:2145481-ovary"
"10783","MGI:2145481","ovary","No",22,"MGI:2145481-ovary"
"10784","MGI:2145481","ovary","No",25,"MGI:2145481-ovary"
"10785","MGI:2145528","ovary","No",20,"MGI:2145528-ovary"
"10786","MGI:2145528","ovary","No",22,"MGI:2145528-ovary"
"10787","MGI:2145528","ovary","No",25,"MGI:2145528-ovary"
"10788","MGI:2145557","ovary","No",20,"MGI:2145557-ovary"
"10789","MGI:2145557","ovary","No",22,"MGI:2145557-ovary"
"10790","MGI:2145557","ovary","No",25,"MGI:2145557-ovary"
"10791","MGI:2145733","ovary","No",20,"MGI:2145733-ovary"
"10792","MGI:2145733","ovary","No",22,"MGI:2145733-ovary"
"10793","MGI:2145733","ovary","No",25,"MGI:2145733-ovary"
"10794","MGI:2145895","extraembryonic component","Yes",22,"MGI:2145895-extraembryonic component"
"10795","MGI:2145895","extraembryonic component","Yes",25,"MGI:2145895-extraembryonic component"
"10796","MGI:2145895","placenta","Yes",28,"MGI:2145895-placenta"
"10797","MGI:2145950","embryo","Ambiguous_NotSpecified_Contradictory",13,"MGI:2145950-embryo"
"10798","MGI:2145950","floor plate","Yes",14,"MGI:2145950-floor plate"
"10799","MGI:2145950","uterine horn epithelium","Yes",26,"MGI:2145950-uterine horn epithelium"
"10800","MGI:2145955","embryo","Yes",20,"MGI:2145955-embryo"
"10801","MGI:2146005","palatal shelf","No",21,"MGI:2146005-palatal shelf"
"10802","MGI:2146512","heart","Yes",17,"MGI:2146512-heart"
"10803","MGI:2146512","testis","Yes",24,"MGI:2146512-testis"
"10804","MGI:2146512","testis","Yes",26,"MGI:2146512-testis"
"10805","MGI:2146974","embryo","Yes",19,"MGI:2146974-embryo"
"10806","MGI:2146974","embryo","No",21,"MGI:2146974-embryo"
"10807","MGI:2146974","heart","No",19,"MGI:2146974-heart"
"10808","MGI:2147077","embryo","No",15,"MGI:2147077-embryo"
"10809","MGI:2147162","inner ear","Yes",24,"MGI:2147162-inner ear"
"10810","MGI:2147269","intestine","Yes",25,"MGI:2147269-intestine"
"10811","MGI:2147269","intestine epithelium","Yes",21,"MGI:2147269-intestine epithelium"
"10812","MGI:2147269","intestine mesenchyme","Yes",23,"MGI:2147269-intestine mesenchyme"
"10813","MGI:2147269","intestine smooth muscle","Yes",21,"MGI:2147269-intestine smooth muscle"
"10814","MGI:2147269","intestine smooth muscle","Yes",23,"MGI:2147269-intestine smooth muscle"
"10815","MGI:2147538","embryo","Yes",13,"MGI:2147538-embryo"
"10816","MGI:2147538","embryo","Yes",15,"MGI:2147538-embryo"
"10817","MGI:2147987","embryo","Yes",19,"MGI:2147987-embryo"
"10818","MGI:2148066","testis","Yes",24,"MGI:2148066-testis"
"10819","MGI:2148066","testis","Yes",26,"MGI:2148066-testis"
"10820","MGI:2148204","brainstem","Yes",20,"MGI:2148204-brainstem"
"10821","MGI:2148204","brainstem","Yes",21,"MGI:2148204-brainstem"
"10822","MGI:2148204","brainstem","Yes",22,"MGI:2148204-brainstem"
"10823","MGI:2148204","hindbrain","Yes",19,"MGI:2148204-hindbrain"
"10824","MGI:2148204","hindbrain ventricular layer","Yes",17,"MGI:2148204-hindbrain ventricular layer"
"10825","MGI:2148204","hindbrain ventricular layer","Yes",19,"MGI:2148204-hindbrain ventricular layer"
"10826","MGI:2148204","trigeminal ganglion","Yes",19,"MGI:2148204-trigeminal ganglion"
"10827","MGI:2148204","trigeminal nucleus","Yes",24,"MGI:2148204-trigeminal nucleus"
"10828","MGI:2148252","inner cell mass","Yes",4,"MGI:2148252-inner cell mass"
"10829","MGI:2148252","trophectoderm","Yes",4,"MGI:2148252-trophectoderm"
"10830","MGI:2148568","embryo","Ambiguous_NotSpecified_Contradictory",15,"MGI:2148568-embryo"
"10831","MGI:2148705","corpus striatum","Ambiguous_NotSpecified_Contradictory",24,"MGI:2148705-corpus striatum"
"10832","MGI:2148793","metanephros","No",20,"MGI:2148793-metanephros"
"10833","MGI:2148793","metanephros","No",25,"MGI:2148793-metanephros"
"10834","MGI:2148811","humerus cartilage condensation","Ambiguous_NotSpecified_Contradictory",22,"MGI:2148811-humerus cartilage condensation"
"10835","MGI:2148922","embryo","No",11,"MGI:2148922-embryo"
"10836","MGI:2149021","hypothalamus","Yes",20,"MGI:2149021-hypothalamus"
"10837","MGI:2149032","1-cell stage conceptus","Yes",1,"MGI:2149032-1-cell stage conceptus"
"10838","MGI:2149032","2-cell stage conceptus","Yes",2,"MGI:2149032-2-cell stage conceptus"
"10839","MGI:2149032","blastocyst-stage conceptus","No",4,"MGI:2149032-blastocyst-stage conceptus"
"10840","MGI:2149032","morula-stage conceptus","No",3,"MGI:2149032-morula-stage conceptus"
"10841","MGI:2149033","1-cell stage conceptus","Yes",1,"MGI:2149033-1-cell stage conceptus"
"10842","MGI:2149033","2-cell stage conceptus","Yes",2,"MGI:2149033-2-cell stage conceptus"
"10843","MGI:2149033","blastocyst-stage conceptus","No",4,"MGI:2149033-blastocyst-stage conceptus"
"10844","MGI:2149033","morula-stage conceptus","No",3,"MGI:2149033-morula-stage conceptus"
"10845","MGI:2149034","1-cell stage conceptus","No",1,"MGI:2149034-1-cell stage conceptus"
"10846","MGI:2149034","2-cell stage conceptus","No",2,"MGI:2149034-2-cell stage conceptus"
"10847","MGI:2149034","blastocyst-stage conceptus","No",4,"MGI:2149034-blastocyst-stage conceptus"
"10848","MGI:2149034","morula-stage conceptus","No",3,"MGI:2149034-morula-stage conceptus"
"10849","MGI:2149035","1-cell stage conceptus","Yes",1,"MGI:2149035-1-cell stage conceptus"
"10850","MGI:2149035","2-cell stage conceptus","Yes",2,"MGI:2149035-2-cell stage conceptus"
"10851","MGI:2149035","blastocyst-stage conceptus","No",4,"MGI:2149035-blastocyst-stage conceptus"
"10852","MGI:2149035","morula-stage conceptus","No",3,"MGI:2149035-morula-stage conceptus"
"10853","MGI:2149036","1-cell stage conceptus","No",1,"MGI:2149036-1-cell stage conceptus"
"10854","MGI:2149036","2-cell stage conceptus","Ambiguous_NotSpecified_Contradictory",2,"MGI:2149036-2-cell stage conceptus"
"10855","MGI:2149036","2-cell stage embryo","No",2,"MGI:2149036-2-cell stage embryo"
"10856","MGI:2149036","blastocyst-stage conceptus","Ambiguous_NotSpecified_Contradictory",4,"MGI:2149036-blastocyst-stage conceptus"
"10857","MGI:2149036","compacted morula","No",4,"MGI:2149036-compacted morula"
"10858","MGI:2149036","morula-stage conceptus","Ambiguous_NotSpecified_Contradictory",3,"MGI:2149036-morula-stage conceptus"
"10859","MGI:2149593","conceptus","Yes",4,"MGI:2149593-conceptus"
"10860","MGI:2149593","inner cell mass","No",4,"MGI:2149593-inner cell mass"
"10861","MGI:2149593","trophectoderm","Yes",4,"MGI:2149593-trophectoderm"
"10862","MGI:2149786","hair","No",24,"MGI:2149786-hair"
"10863","MGI:2149786","vibrissa","No",24,"MGI:2149786-vibrissa"
"10864","MGI:2149951","embryo","Yes",11,"MGI:2149951-embryo"
"10865","MGI:2149955","embryo","Yes",15,"MGI:2149955-embryo"
"10866","MGI:2149955","future hindbrain","Yes",15,"MGI:2149955-future hindbrain"
"10867","MGI:2149955","future spinal cord","Yes",19,"MGI:2149955-future spinal cord"
"10868","MGI:2149955","hindbrain","Yes",17,"MGI:2149955-hindbrain"
"10869","MGI:2149955","hindbrain","Yes",19,"MGI:2149955-hindbrain"
"10870","MGI:2149955","hindbrain","Yes",20,"MGI:2149955-hindbrain"
"10871","MGI:2149955","neural tube roof plate","No",19,"MGI:2149955-neural tube roof plate"
"10872","MGI:2149961","humerus cartilage condensation","Ambiguous_NotSpecified_Contradictory",22,"MGI:2149961-humerus cartilage condensation"
"10873","MGI:2150019","1st branchial arch ectoderm","Yes",13,"MGI:2150019-1st branchial arch ectoderm"
"10874","MGI:2150019","allantois","Yes",11,"MGI:2150019-allantois"
"10875","MGI:2150019","amnion ectoderm","Yes",11,"MGI:2150019-amnion ectoderm"
"10876","MGI:2150019","ectoplacental cone","No",11,"MGI:2150019-ectoplacental cone"
"10877","MGI:2150019","embryo ectoderm","Yes",11,"MGI:2150019-embryo ectoderm"
"10878","MGI:2150019","embryo endoderm","No",11,"MGI:2150019-embryo endoderm"
"10879","MGI:2150019","embryo mesoderm","Yes",11,"MGI:2150019-embryo mesoderm"
"10880","MGI:2150019","extraembryonic ectoderm","Yes",11,"MGI:2150019-extraembryonic ectoderm"
"10881","MGI:2150019","extraembryonic endoderm","No",11,"MGI:2150019-extraembryonic endoderm"
"10882","MGI:2150019","foregut diverticulum","Yes",13,"MGI:2150019-foregut diverticulum"
"10883","MGI:2150019","future hindbrain","Yes",13,"MGI:2150019-future hindbrain"
"10884","MGI:2150019","future midbrain","Yes",13,"MGI:2150019-future midbrain"
"10885","MGI:2150019","future prosencephalon","Yes",13,"MGI:2150019-future prosencephalon"
"10886","MGI:2150019","heart","Yes",13,"MGI:2150019-heart"
"10887","MGI:2150019","hindgut diverticulum","Yes",13,"MGI:2150019-hindgut diverticulum"
"10888","MGI:2150019","neural ectoderm","Yes",13,"MGI:2150019-neural ectoderm"
"10889","MGI:2150019","neural tube","Yes",13,"MGI:2150019-neural tube"
"10890","MGI:2150019","paraxial mesenchyme","Yes",13,"MGI:2150019-paraxial mesenchyme"
"10891","MGI:2150019","somite","Yes",13,"MGI:2150019-somite"
"10892","MGI:2150920","cardiac muscle tissue","Yes",23,"MGI:2150920-cardiac muscle tissue"
"10893","MGI:2150920","intercostal muscle","Yes",23,"MGI:2150920-intercostal muscle"
"10894","MGI:2150920","skeletal muscle","Yes",23,"MGI:2150920-skeletal muscle"
"10895","MGI:2150920","tongue","Yes",23,"MGI:2150920-tongue"
"10896","MGI:2151057","bronchiole epithelium","Yes",24,"MGI:2151057-bronchiole epithelium"
"10897","MGI:2151057","bronchus","Yes",23,"MGI:2151057-bronchus"
"10898","MGI:2151057","lobar bronchus","Yes",23,"MGI:2151057-lobar bronchus"
"10899","MGI:2151057","main bronchus","Yes",23,"MGI:2151057-main bronchus"
"10900","MGI:2151057","main bronchus epithelium","Yes",24,"MGI:2151057-main bronchus epithelium"
"10901","MGI:2151057","retina","Yes",21,"MGI:2151057-retina"
"10902","MGI:2151057","trachea","Yes",23,"MGI:2151057-trachea"
"10903","MGI:2151153","forebrain","Yes",22,"MGI:2151153-forebrain"
"10904","MGI:2151153","spinal cord","Yes",22,"MGI:2151153-spinal cord"
"10905","MGI:2151208","embryo","No",15,"MGI:2151208-embryo"
"10906","MGI:2151208","embryo","No",17,"MGI:2151208-embryo"
"10907","MGI:2151208","embryo","Ambiguous_NotSpecified_Contradictory",20,"MGI:2151208-embryo"
"10908","MGI:2151233","brain","No",26,"MGI:2151233-brain"
"10909","MGI:2151233","liver","No",26,"MGI:2151233-liver"
"10910","MGI:2151233","lung","No",26,"MGI:2151233-lung"
"10911","MGI:2151233","metanephros","No",26,"MGI:2151233-metanephros"
"10912","MGI:2151253","ileum","Yes",26,"MGI:2151253-ileum"
"10913","MGI:2151253","nerve of detrusor muscle of bladder","Yes",24,"MGI:2151253-nerve of detrusor muscle of bladder"
"10914","MGI:2151253","nerve of detrusor muscle of bladder","Yes",26,"MGI:2151253-nerve of detrusor muscle of bladder"
"10915","MGI:2151253","nerve of lamina propria of bladder","Yes",24,"MGI:2151253-nerve of lamina propria of bladder"
"10916","MGI:2151253","nerve of lamina propria of bladder","Yes",26,"MGI:2151253-nerve of lamina propria of bladder"
"10917","MGI:2151253","nerve of outer layer of bladder","No",24,"MGI:2151253-nerve of outer layer of bladder"
"10918","MGI:2151253","nerve of outer layer of bladder","No",26,"MGI:2151253-nerve of outer layer of bladder"
