query	match
HGNC:14674	MGI:1891428
HGNC:26222	MGI:1914670
HGNC:51677	MGI:3045962
HGNC:30211	MGI:2143169
HGNC:2356	MGI:88497
HGNC:9437	MGI:1353449
HGNC:14488	MGI:2137227
HGNC:5057	MGI:1350935
HGNC:30594	MGI:2142246
HGNC:9284	MGI:1289273
HGNC:18935	MGI:1330293
HGNC:28709	MGI:1919642
HGNC:26909	MGI:3036260
HGNC:2363	MGI:104686
HGNC:23570	MGI:3045314
HGNC:13446	MGI:2152844
HGNC:23616	MGI:2444426
HGNC:29349	MGI:3045354
HGNC:11496	MGI:1351334
HGNC:9251	MGI:97748
HGNC:21622	MGI:1918463
HGNC:9557	MGI:1914247
HGNC:18785	MGI:1203500
HGNC:9551	MGI:1346093
HGNC:1789	MGI:105388
HGNC:2169	MGI:88439
HGNC:17966	MGI:1924298
HGNC:16898	MGI:105311
HGNC:4479	MGI:2180756
HGNC:29861	MGI:1933172
HGNC:30830	MGI:1919818
HGNC:12693	MGI:98933
HGNC:20272	MGI:2448573
HGNC:29190	MGI:2443730
HGNC:30041	MGI:1922406
HGNC:11571	MGI:2387629
HGNC:9711	MGI:1341200
HGNC:20328	MGI:2142792
HGNC:29076	MGI:2667663
HGNC:19082	MGI:2444306
HGNC:2303	MGI:101932
HGNC:19	MGI:1328365
HGNC:20116	MGI:2444911
HGNC:24596	MGI:1915347
HGNC:10740	MGI:1338032
HGNC:27279	MGI:2442647
HGNC:18788	MGI:1196250
HGNC:1353	MGI:88236
HGNC:5276	MGI:1919709
HGNC:24239	MGI:1916125
HGNC:16187	MGI:1916948
HGNC:9606	MGI:97799
HGNC:1397	MGI:88294
HGNC:20296	MGI:1196463
HGNC:23518	MGI:1913371
HGNC:14357	MGI:2664387
HGNC:11343	MGI:1917606
HGNC:18991	MGI:2182728
HGNC:6309	MGI:1202398
HGNC:20264	MGI:2448063
HGNC:13238	MGI:1919131
HGNC:2314	MGI:2386621
HGNC:1557	MGI:1196439
HGNC:11052	MGI:98488
HGNC:21558	MGI:3027894
HGNC:10289	MGI:1915525
HGNC:11431	MGI:1923396
HGNC:22213	MGI:1919556
HGNC:16160	MGI:1923483
HGNC:13464	MGI:1926228
HGNC:29549	MGI:1341168
HGNC:5724	MGI:96522
HGNC:6308	MGI:1346053
HGNC:21393	MGI:1920420
HGNC:9466	MGI:1915013
HGNC:12499	MGI:2154580
HGNC:24737	MGI:107784
HGNC:1117	MGI:1277955
HGNC:26238	MGI:1915337
HGNC:3062	MGI:2139422
HGNC:2973	MGI:1921256
HGNC:976	MGI:104861
HGNC:31949	MGI:1919681
HGNC:1912	MGI:88392
HGNC:25054	MGI:1917683
HGNC:27193	MGI:2444807
HGNC:24256	MGI:1914532
HGNC:26565	MGI:1921424
HGNC:28228	MGI:1924557
HGNC:29265	MGI:1921643
HGNC:15034	MGI:3030263
HGNC:26059	MGI:1921348
HGNC:17118	MGI:1861747
HGNC:1929	MGI:88394
HGNC:12133	MGI:3649381
HGNC:10564	MGI:1346518
HGNC:28738	MGI:2443658
HGNC:24301	MGI:1920274
HGNC:34244	MGI:3647046
HGNC:33747	MGI:1914856
HGNC:2253	MGI:1345963
HGNC:8495	MGI:2685974
HGNC:30728	MGI:1913883
HGNC:6018	MGI:96559
HGNC:644	MGI:88064
HGNC:12490	MGI:1914500
HGNC:14440	MGI:1920000
HGNC:15588	MGI:1351606
HGNC:23029	MGI:1919104
HGNC:28954	MGI:2443069
HGNC:16524	MGI:1915615
HGNC:14585	MGI:2388073
HGNC:18958	MGI:2386851
HGNC:7658	MGI:1891840
HGNC:7783	MGI:1339958
HGNC:26916	MGI:2687207
HGNC:29277	MGI:1925516
HGNC:14336	MGI:1928144
HGNC:2847	MGI:2151114
HGNC:32370	MGI:2685858
HGNC:23041	MGI:1918615
HGNC:30464	MGI:2442167
HGNC:29377	MGI:2442284
HGNC:13281	MGI:1861630
HGNC:9393	MGI:97595
HGNC:417	MGI:87995
HGNC:24992	MGI:1915286
HGNC:17367	MGI:1921166
HGNC:19980	MGI:1858963
HGNC:19747	MGI:1915775
HGNC:8698	MGI:1935228
HGNC:9030	MGI:101842
HGNC:9826	MGI:894697
HGNC:30720	MGI:1915176
HGNC:19888	MGI:2385618
HGNC:23694	MGI:2685054
HGNC:2742	MGI:2148251
HGNC:3287	MGI:95305
HGNC:12530	MGI:98898
HGNC:15876	MGI:1917862
HGNC:886	MGI:103067
HGNC:8820	MGI:97535
HGNC:16682	MGI:1927290
HGNC:12035	MGI:107548
HGNC:22144	MGI:1913425
HGNC:15494	MGI:1916649
HGNC:15739	MGI:2384307
HGNC:30045	MGI:1919742
HGNC:20345	MGI:1920055
HGNC:7508	MGI:97231
HGNC:4609	MGI:95836
HGNC:25519	MGI:2143103
HGNC:20340	MGI:1925144
HGNC:44659	MGI:1929713
HGNC:16253	MGI:2444678
HGNC:17196	MGI:2152895
HGNC:30880	MGI:1261855
HGNC:16211	MGI:1913578
HGNC:2267	MGI:88474
HGNC:7961	MGI:1346344
HGNC:5249	MGI:1352494
HGNC:3609	MGI:95494
HGNC:13932	MGI:2148974
HGNC:10446	MGI:1930943
HGNC:5344	MGI:96392
HGNC:7618	MGI:1309528
HGNC:5360	MGI:96396
HGNC:28005	MGI:1914215
HGNC:8133	MGI:1261434
HGNC:27040	MGI:2444925
HGNC:29353	MGI:1917487
HGNC:29183	MGI:1914266
HGNC:9828	MGI:1913929
HGNC:10720	MGI:98279
HGNC:25988	MGI:1344413
HGNC:33745	MGI:1920657
HGNC:27814	MGI:5011755
HGNC:17736	MGI:1931553
HGNC:28213	MGI:1913518
HGNC:9571	MGI:1346072
HGNC:6509	MGI:1919085
HGNC:28321	MGI:1277101
HGNC:3378	MGI:103010
HGNC:29327	MGI:2672904
HGNC:21301	MGI:1916912
HGNC:42951	MGI:2444790
HGNC:30967	MGI:1922003
HGNC:33280	MGI:1921472
HGNC:560	MGI:1889383
HGNC:3704	MGI:1341092
HGNC:6107	MGI:102851
HGNC:37099	MGI:2444329
HGNC:16987	MGI:1915205
HGNC:3180	MGI:102720
HGNC:12500	MGI:1927086
HGNC:6077	MGI:103257
HGNC:25997	MGI:3027003
HGNC:25635	MGI:2384580
HGNC:221	MGI:1346321
HGNC:24537	MGI:1916192
HGNC:24105	MGI:1923880
HGNC:7729	MGI:97298
HGNC:10604	MGI:3818630
HGNC:3363	MGI:102805
HGNC:16497	MGI:2143267
HGNC:9102	MGI:2179061
HGNC:17909	MGI:1917936
HGNC:1570	MGI:99478
HGNC:19440	MGI:1913961
HGNC:30260	MGI:2144151
HGNC:9439	MGI:107373
HGNC:22202	MGI:1923406
HGNC:8965	MGI:1913863
HGNC:11741	MGI:107810
HGNC:14962	MGI:1933945
HGNC:7381	MGI:99614
HGNC:24713	MGI:1916482
HGNC:22206	MGI:1915533
HGNC:6445	MGI:96704
HGNC:1512	MGI:1309468
HGNC:16655	MGI:1916086
HGNC:21732	MGI:1919164
HGNC:8148	MGI:2151070
HGNC:16167	MGI:3641861
HGNC:15447	MGI:1917799
HGNC:27843	MGI:2447809
HGNC:28217	MGI:2443597
HGNC:4377	MGI:1917903
HGNC:25748	MGI:2442530
HGNC:660	MGI:1933161
HGNC:2064	MGI:1916704
HGNC:6302	MGI:1098804
HGNC:21690	MGI:1914854
HGNC:17616	MGI:2159727
HGNC:21899	MGI:2685420
HGNC:15868	MGI:1923442
HGNC:6416	MGI:96688
HGNC:5962	MGI:96537
HGNC:20709	MGI:1913910
HGNC:22979	MGI:95048
HGNC:23410	MGI:1916910
HGNC:9003	MGI:1197524
HGNC:28985	MGI:2446186
HGNC:26464	MGI:2448565
HGNC:24717	MGI:1917206
HGNC:44208	MGI:1917413
HGNC:33624	MGI:2685412
HGNC:19057	MGI:1918639
HGNC:30422	MGI:1351655
HGNC:11776	MGI:1194497
HGNC:21348	MGI:1919126
HGNC:26759	MGI:1921981
HGNC:30450	MGI:2442664
HGNC:16999	MGI:2138968
HGNC:8554	MGI:1349722
HGNC:16102	MGI:1914267
HGNC:6407	MGI:96680
HGNC:17030	MGI:1921504
HGNC:34415	MGI:2679718
HGNC:20492	MGI:1915270
HGNC:7977	MGI:1352453
HGNC:23799	MGI:2447763
HGNC:16115	MGI:2183434
HGNC:5006	MGI:96159
HGNC:3235	MGI:1858599
HGNC:19714	MGI:2150302
HGNC:1767	MGI:107434
HGNC:10055	MGI:1859162
HGNC:4501	MGI:2441731
HGNC:26144	MGI:3040695
HGNC:12662	MGI:1333804
HGNC:19016	MGI:1931835
HGNC:6134	MGI:96599
HGNC:6610	MGI:104698
HGNC:9225	MGI:1931352
HGNC:21300	MGI:1914926
HGNC:13414	MGI:1349660
HGNC:28121	MGI:1923304
HGNC:9970	MGI:1341868
HGNC:14378	MGI:1913431
HGNC:6517	MGI:1098776
HGNC:28114	MGI:1916998
HGNC:14648	MGI:2444979
HGNC:15908	MGI:1915127
HGNC:14334	MGI:2384495
HGNC:2439	MGI:1339755
HGNC:5433	MGI:1098243
HGNC:14082	MGI:1920174
HGNC:25078	MGI:1916179
HGNC:202	MGI:1345162
HGNC:14522	MGI:1891725
HGNC:25309	MGI:1917262
HGNC:23097	MGI:2385330
HGNC:30575	MGI:1344402
HGNC:23513	MGI:1926037
HGNC:49272	MGI:1918416
HGNC:25320	MGI:2685917
HGNC:6117	MGI:96591
HGNC:9306	MGI:2442660
HGNC:14629	MGI:1196274
HGNC:8863	MGI:2684864
HGNC:23113	MGI:2673679
HGNC:30655	MGI:2444891
HGNC:123	MGI:87882
HGNC:27339	MGI:1915135
HGNC:21614	MGI:2654470
HGNC:4621	MGI:1316728
HGNC:28455	MGI:1919435
HGNC:20715	MGI:1915291
HGNC:25969	MGI:1346331
HGNC:17292	MGI:1915932
HGNC:16388	MGI:2139014
HGNC:24224	MGI:1098802
HGNC:16104	MGI:1915978
HGNC:29681	MGI:1917806
HGNC:11726	MGI:109573
HGNC:11984	MGI:2443306
HGNC:25662	MGI:1914189
HGNC:25590	MGI:3616088
HGNC:5164	MGI:1343124
HGNC:6493	MGI:99913
HGNC:13469	MGI:2151075
HGNC:25925	MGI:1922021
HGNC:28808	MGI:2384822
HGNC:29513	MGI:1276102
HGNC:26288	MGI:1918239
HGNC:27274	MGI:1916319
HGNC:11397	MGI:101783
HGNC:25455	MGI:1916749
HGNC:13504	MGI:1924288
HGNC:29990	MGI:1891834
HGNC:25568	MGI:2384790
HGNC:9659	MGI:2156893
HGNC:20853	MGI:1921565
HGNC:393	MGI:1345147
HGNC:3416	MGI:95408
HGNC:19699	MGI:1099790
HGNC:16705	MGI:2682295
HGNC:21347	MGI:1933744
HGNC:15791	MGI:3039607
HGNC:18869	MGI:2181461
HGNC:2683	MGI:1917498
HGNC:1616	MGI:104708
HGNC:26348	MGI:1918339
HGNC:16166	MGI:2443361
HGNC:16058	MGI:1923055
HGNC:4422	MGI:1922862
HGNC:8807	MGI:97533
HGNC:3316	MGI:107180
HGNC:25514	MGI:2384297
HGNC:1301	MGI:1915251
HGNC:6711	MGI:104796
HGNC:2243	MGI:1929063
HGNC:13917	MGI:99240
HGNC:6554	MGI:104993
HGNC:7670	MGI:1276535
HGNC:6849	MGI:1346879
HGNC:26058	MGI:1913442
HGNC:23094	MGI:2147716
HGNC:37208	MGI:3646281
HGNC:26802	MGI:1920228
HGNC:30964	MGI:1918132
HGNC:11393	MGI:894678
HGNC:14985	MGI:107629
HGNC:3796	MGI:95574
HGNC:11253	MGI:1923724
HGNC:15033	MGI:3030065
HGNC:6764	MGI:1919140
HGNC:4400	MGI:95785
HGNC:26904	MGI:1921824
HGNC:171	MGI:87911
HGNC:1184	MGI:107893
HGNC:4179	MGI:1278343
HGNC:4341	MGI:95739
HGNC:25836	MGI:1922937
HGNC:30836	MGI:1918511
HGNC:30529	MGI:1915109
HGNC:26526	MGI:1916120
HGNC:12617	MGI:1918722
HGNC:7825	MGI:1352751
HGNC:26912	MGI:3607779
HGNC:2194	MGI:88450
HGNC:580	MGI:1888527
HGNC:2485	MGI:1351825
HGNC:3695	MGI:102795
HGNC:4739	MGI:102688
HGNC:3501	MGI:104736
HGNC:24448	MGI:1913607
HGNC:11841	MGI:2441683
HGNC:30240	MGI:1913868
HGNC:20373	MGI:106403
HGNC:29121	MGI:1915867
HGNC:6946	MGI:1930089
HGNC:4596	MGI:1351341
HGNC:19133	MGI:1354959
HGNC:19979	MGI:1920402
HGNC:20818	MGI:1921738
HGNC:639	MGI:1341204
HGNC:30723	MGI:2684996
HGNC:21492	MGI:1916818
HGNC:28520	MGI:1921651
HGNC:18632	MGI:1922300
HGNC:9193	MGI:1349393
HGNC:17712	MGI:1353606
HGNC:28370	MGI:2442512
HGNC:20325	MGI:1913398
HGNC:16270	MGI:1929519
HGNC:5295	MGI:96281
HGNC:9985	MGI:1918387
HGNC:20655	MGI:2384761
HGNC:27281	MGI:2442933
HGNC:27733	MGI:1924785
HGNC:30797	MGI:2139220
HGNC:17990	MGI:2387329
HGNC:13931	MGI:2385809
HGNC:4670	MGI:1860138
HGNC:1722	MGI:88351
HGNC:470	MGI:1096344
HGNC:25037	MGI:2140872
HGNC:23159	MGI:1914731
HGNC:2488	MGI:97350
HGNC:2255	MGI:1345966
HGNC:3297	MGI:109207
HGNC:16155	MGI:1919221
HGNC:7905	MGI:1858233
HGNC:15992	MGI:2682937
HGNC:3265	MGI:95299
HGNC:12623	MGI:1919936
HGNC:26321	MGI:1915105
HGNC:6546	MGI:1923582
HGNC:8992	MGI:1916963
HGNC:11471	MGI:2441711
HGNC:2896	MGI:2385311
HGNC:14892	MGI:1933213
HGNC:12628	MGI:1347343
HGNC:8549	MGI:1927580
HGNC:18186	MGI:1918021
HGNC:14596	MGI:2442842
HGNC:23734	MGI:1328312
HGNC:11838	MGI:104635
HGNC:18874	MGI:1342293
HGNC:15676	MGI:1924150
HGNC:34492	MGI:1919465
HGNC:29828	MGI:1922152
HGNC:6002	MGI:1890473
HGNC:1625	MGI:1346338
HGNC:16807	MGI:1923038
HGNC:960	MGI:1309478
HGNC:30381	MGI:1343092
HGNC:10382	MGI:98085
HGNC:16229	MGI:2684969
HGNC:3211	MGI:1913906
HGNC:14007	MGI:1338022
HGNC:24757	MGI:2445040
HGNC:2321	MGI:104841
HGNC:19437	MGI:2685134
HGNC:17011	MGI:2443517
HGNC:31952	MGI:3644593
HGNC:29480	MGI:1924155
HGNC:12980	MGI:2444707
HGNC:52382	MGI:1922183
HGNC:21728	MGI:2442159
HGNC:6290	MGI:1933993
HGNC:51793	MGI:2387418
HGNC:10860	MGI:108470
HGNC:25513	MGI:2140368
HGNC:17521	MGI:1352495
HGNC:17880	MGI:3036247
HGNC:9555	MGI:1858898
HGNC:15783	MGI:2444300
HGNC:25241	MGI:1196217
HGNC:25906	MGI:1329015
HGNC:18610	MGI:3610315
HGNC:12435	MGI:98874
HGNC:19012	MGI:1349451
HGNC:29670	MGI:3643902
HGNC:9692	MGI:104641
HGNC:14938	MGI:1926178
HGNC:11820	MGI:98752
HGNC:17302	MGI:2444846
HGNC:28568	MGI:1920626
HGNC:9064	MGI:1352756
HGNC:24858	MGI:1922984
HGNC:24591	MGI:1923113
HGNC:11892	MGI:104798
HGNC:32484	MGI:1920845
HGNC:20222	MGI:2443413
HGNC:3483	MGI:106100
HGNC:6378	MGI:1196275
HGNC:11766	MGI:98725
HGNC:25823	MGI:1913877
HGNC:3419	MGI:104583
HGNC:11197	MGI:2654070
HGNC:7220	MGI:1858257
HGNC:23473	MGI:1919309
HGNC:5033	MGI:104819
HGNC:15625	MGI:1918419
HGNC:16459	MGI:1196400
HGNC:30882	MGI:1914273
HGNC:18700	MGI:102670
HGNC:31303	MGI:3030655
HGNC:19233	MGI:1920318
HGNC:20068	MGI:1924050
HGNC:32016	MGI:2681844
HGNC:21373	MGI:1921428
HGNC:17660	MGI:1930042
HGNC:18525	MGI:2177632
HGNC:24041	MGI:93830
HGNC:24241	MGI:1915864
HGNC:4982	MGI:96112
HGNC:22986	MGI:2672118
HGNC:8691	MGI:2136748
HGNC:14993	MGI:106648
HGNC:17448	MGI:1929897
HGNC:16361	MGI:2682003
HGNC:16127	MGI:1917612
HGNC:17648	MGI:1930150
HGNC:8994	MGI:107929
HGNC:591	MGI:1197007
HGNC:1212	MGI:1888994
HGNC:12508	MGI:1860276
HGNC:2206	MGI:104687
HGNC:11778	MGI:98731
HGNC:15837	MGI:2385884
HGNC:7711	MGI:1343135
HGNC:19268	MGI:2153608
HGNC:21316	MGI:1924337
HGNC:17177	MGI:1860086
HGNC:2745	MGI:103064
HGNC:5113	MGI:96183
HGNC:4550	MGI:1891751
HGNC:23695	MGI:2679721
HGNC:14963	MGI:2685211
HGNC:16740	MGI:2443876
HGNC:12572	MGI:109352
HGNC:18097	MGI:1922650
HGNC:5542	MGI:99954
HGNC:11725	MGI:1346335
HGNC:26049	MGI:2144276
HGNC:12326	MGI:1928994
HGNC:4187	MGI:95669
HGNC:34527	MGI:1916648
HGNC:12632	MGI:894681
HGNC:29259	MGI:1914490
HGNC:19199	MGI:1920958
HGNC:2155	MGI:104979
HGNC:12388	MGI:98852
HGNC:4237	MGI:103170
HGNC:14234	MGI:1276545
HGNC:19392	MGI:1914546
HGNC:12998	MGI:1340045
HGNC:18025	MGI:1915142
HGNC:24579	MGI:1929293
HGNC:8996	MGI:1298224
HGNC:7108	MGI:1891836
HGNC:2547	MGI:1891190
HGNC:25018	MGI:1920020
HGNC:7642	MGI:104561
HGNC:8794	MGI:2443999
HGNC:21115	MGI:1919054
HGNC:14933	MGI:1915596
HGNC:8734	MGI:3046173
HGNC:31689	MGI:2448588
HGNC:16948	MGI:2156020
HGNC:1334	MGI:3651124
HGNC:15940	MGI:107342
HGNC:29830	MGI:2138939
HGNC:30522	MGI:1915945
HGNC:18600	MGI:2178836
HGNC:3444	MGI:109637
HGNC:24253	MGI:1913926
HGNC:4542	MGI:1934135
HGNC:33727	MGI:1914618
HGNC:14652	MGI:1931144
HGNC:8952	MGI:894657
HGNC:8565	MGI:1859158
HGNC:9215	MGI:101895
HGNC:15909	MGI:2385165
HGNC:28360	MGI:1913748
HGNC:10305	MGI:1914365
HGNC:4800	MGI:1333871
HGNC:28773	MGI:1922948
HGNC:10928	MGI:1330284
HGNC:4659	MGI:1202722
HGNC:37263	MGI:3041258
HGNC:5154	MGI:108085
HGNC:28401	MGI:3645057
HGNC:316	MGI:2429409
HGNC:3007	MGI:1915813
HGNC:13082	MGI:1926163
HGNC:9410	MGI:97601
HGNC:14514	MGI:1915090
HGNC:18125	MGI:1922165
HGNC:18811	MGI:2384394
HGNC:25945	MGI:2442308
HGNC:16172	MGI:2684961
HGNC:10791	MGI:104896
HGNC:2204	MGI:104688
HGNC:30273	MGI:2442982
HGNC:30022	MGI:2444934
HGNC:26072	MGI:1914388
HGNC:397	MGI:87990
HGNC:27696	MGI:1914982
HGNC:9448	MGI:97766
HGNC:20477	MGI:2384800
HGNC:9955	MGI:103290
HGNC:30887	MGI:1916295
HGNC:31416	MGI:3579909
HGNC:19703	MGI:1918992
HGNC:13732	MGI:106601
HGNC:28887	MGI:3580376
HGNC:34433	MGI:3033850
HGNC:13553	MGI:1923545
HGNC:5713	MGI:96493
HGNC:19735	MGI:1925031
HGNC:7675	MGI:97290
HGNC:25752	MGI:2442925
HGNC:3811	MGI:1347464
HGNC:2040	MGI:3033992
HGNC:12730	MGI:1917810
HGNC:25237	MGI:106558
HGNC:30510	MGI:1921531
HGNC:847	MGI:107777
HGNC:20148	MGI:3036228
HGNC:8587	MGI:1914304
HGNC:18132	MGI:2135283
HGNC:10667	MGI:1915362
HGNC:26175	MGI:2180781
HGNC:616	MGI:88058
HGNC:11784	MGI:98736
HGNC:14640	MGI:2441679
HGNC:10449	MGI:2443664
HGNC:8127	MGI:1339639
HGNC:13363	MGI:1351322
HGNC:14335	MGI:2442213
HGNC:11178	MGI:1332226
HGNC:695	MGI:99437
HGNC:253	MGI:87929
HGNC:18106	MGI:2442320
HGNC:8624	MGI:1890430
HGNC:9099	MGI:107685
HGNC:16112	MGI:2686178
HGNC:23503	MGI:2443198
HGNC:9160	MGI:97724
HGNC:21675	MGI:2664111
HGNC:1937	MGI:107760
HGNC:20344	MGI:1913872
HGNC:37285	MGI:1921722
HGNC:26937	MGI:1916326
HGNC:1059	MGI:1345186
HGNC:25183	MGI:1315200
HGNC:14099	MGI:2144529
HGNC:10832	MGI:700011
HGNC:3423	MGI:107569
HGNC:7128	MGI:1353455
HGNC:9577	MGI:97788
HGNC:16470	MGI:2389312
HGNC:4213	MGI:2385163
HGNC:34296	MGI:1918109
HGNC:2721	MGI:2685438
HGNC:541	MGI:1201378
HGNC:6857	MGI:1346876
HGNC:25482	MGI:2442985
HGNC:26573	MGI:1918313
HGNC:7801	MGI:1919999
HGNC:8135	MGI:106586
HGNC:20856	MGI:1921004
HGNC:5358	MGI:96395
HGNC:20679	MGI:1918595
HGNC:20580	MGI:2449771
HGNC:743	MGI:88082
HGNC:29181	MGI:1914105
HGNC:4650	MGI:1921447
HGNC:3147	MGI:1343461
HGNC:1791	MGI:1919641
HGNC:14340	MGI:1928344
HGNC:28152	MGI:1923800
HGNC:30266	MGI:2144271
HGNC:19205	MGI:2151156
HGNC:17496	MGI:1891694
HGNC:1142	MGI:1859549
HGNC:29805	MGI:1931595
HGNC:20639	MGI:2681302
HGNC:23095	MGI:1926225
HGNC:10910	MGI:103150
HGNC:18206	MGI:1934666
HGNC:6248	MGI:3616086
HGNC:25653	MGI:2443003
HGNC:7765	MGI:97306
HGNC:29819	MGI:3050795
HGNC:11913	MGI:1343050
HGNC:29098	MGI:1921361
HGNC:21106	MGI:1920352
HGNC:25139	MGI:2446144
HGNC:3344	MGI:1333772
HGNC:6587	MGI:1891214
HGNC:11810	MGI:1101353
HGNC:1119	MGI:1916800
HGNC:5018	MGI:107159
HGNC:21339	MGI:2679727
HGNC:17070	MGI:1298390
HGNC:14480	MGI:1333794
HGNC:259	MGI:108058
HGNC:11174	MGI:1860188
HGNC:29298	MGI:2139083
HGNC:23432	MGI:2443104
HGNC:30829	MGI:1920960
HGNC:6998	MGI:1859396
HGNC:30201	MGI:1916706
HGNC:2207	MGI:88456
HGNC:5122	MGI:96192
HGNC:4574	MGI:95811
HGNC:8699	MGI:1935229
HGNC:14464	MGI:1921821
HGNC:5996	MGI:2687319
HGNC:17967	MGI:2182474
HGNC:19157	MGI:2384409
HGNC:19028	MGI:2685298
HGNC:11319	MGI:1917849
HGNC:24114	MGI:1913327
HGNC:20864	MGI:2448489
HGNC:16035	MGI:2153816
HGNC:17028	MGI:1343161
HGNC:2936	MGI:94907
HGNC:18585	MGI:1923876
HGNC:3257	MGI:2384802
HGNC:19715	MGI:2445153
HGNC:7631	MGI:1261422
HGNC:31666	MGI:3645359
HGNC:27960	MGI:1921588
HGNC:32249	MGI:2685692
HGNC:8830	MGI:104535
HGNC:6746	MGI:108498
HGNC:11283	MGI:98397
HGNC:28108	MGI:1913615
HGNC:6130	MGI:1928895
HGNC:13549	MGI:2450125
HGNC:3571	MGI:1354713
HGNC:24017	MGI:1917542
HGNC:25490	MGI:1924023
HGNC:21188	MGI:1919217
HGNC:25628	MGI:99526
HGNC:28180	MGI:1914313
HGNC:2495	MGI:1201686
HGNC:14263	MGI:99833
HGNC:7175	MGI:1202395
HGNC:23062	MGI:3526711
HGNC:28889	MGI:1913361
HGNC:11015	MGI:1345282
HGNC:32690	MGI:1916690
HGNC:37100	MGI:3779542
HGNC:29029	MGI:1922675
HGNC:25116	MGI:3613669
HGNC:2740	MGI:1914290
HGNC:18233	MGI:2442120
HGNC:18472	MGI:1923573
HGNC:26315	MGI:2652891
HGNC:25185	MGI:2444209
HGNC:29479	MGI:1926210
HGNC:24222	MGI:3644472
HGNC:19253	MGI:1918724
HGNC:11233	MGI:1858896
HGNC:52390	MGI:2685436
HGNC:14469	MGI:2444594
HGNC:329	MGI:87961
HGNC:24295	MGI:1098699
HGNC:16502	MGI:2179276
HGNC:7837	MGI:97349
HGNC:23844	MGI:1921257
HGNC:23789	MGI:1914486
HGNC:24136	MGI:1342058
HGNC:25952	MGI:1914619
HGNC:9381	MGI:97594
HGNC:9449	MGI:97769
HGNC:2260	MGI:1917633
HGNC:13045	MGI:1918841
HGNC:26711	MGI:1913624
HGNC:4122	MGI:1355303
HGNC:26463	MGI:2444920
HGNC:19089	MGI:1916298
HGNC:25248	MGI:1926142
HGNC:24477	MGI:1919230
HGNC:28308	MGI:1925658
HGNC:3241	MGI:99252
HGNC:28468	MGI:2443239
HGNC:18210	MGI:1915643
HGNC:25601	MGI:2445123
HGNC:26267	MGI:1921903
HGNC:17497	MGI:1916401
HGNC:4923	MGI:1315197
HGNC:20681	MGI:2444343
HGNC:11596	MGI:1891158
HGNC:20423	MGI:2144877
HGNC:9756	MGI:1330818
HGNC:22036	MGI:2685735
HGNC:14463	MGI:1917056
HGNC:25547	MGI:1921720
HGNC:9379	MGI:1336185
HGNC:28096	MGI:1914896
HGNC:25822	MGI:1915527
HGNC:958	MGI:1859147
HGNC:6944	MGI:105380
HGNC:30285	MGI:106484
HGNC:7714	MGI:1922656
HGNC:8993	MGI:102696
HGNC:794	MGI:1351352
HGNC:25477	MGI:1923625
HGNC:29787	MGI:1920210
HGNC:14511	MGI:1928140
HGNC:14090	MGI:2442454
HGNC:31653	MGI:1921058
HGNC:2739	MGI:1916442
HGNC:30701	MGI:3648377
HGNC:14580	MGI:2441869
HGNC:2995	MGI:1196396
HGNC:20815	MGI:98847
HGNC:28275	MGI:1923409
HGNC:9315	MGI:107163
HGNC:15924	MGI:2139360
HGNC:9179	MGI:1196389
HGNC:10634	MGI:99512
HGNC:28611	MGI:1926007
HGNC:16006	MGI:2386852
HGNC:25881	MGI:1917854
HGNC:9822	MGI:1099436
HGNC:19117	MGI:2443369
HGNC:1606	MGI:107182
HGNC:27315	MGI:1918293
HGNC:3430	MGI:95410
HGNC:2050	MGI:1859286
HGNC:4814	MGI:2685385
HGNC:4543	MGI:95801
HGNC:17399	MGI:2450166
HGNC:7373	MGI:97167
HGNC:1686	MGI:88341
HGNC:15671	MGI:3041243
HGNC:6905	MGI:1913667
HGNC:348	MGI:105043
HGNC:33760	MGI:1916783
HGNC:31454	MGI:1914652
HGNC:3285	MGI:95304
HGNC:23136	MGI:1341284
HGNC:9592	MGI:99261
HGNC:27400	MGI:1921813
HGNC:25893	MGI:2143670
HGNC:8680	MGI:2136730
HGNC:9878	MGI:1314635
HGNC:18994	MGI:2685946
HGNC:22923	MGI:1916330
HGNC:28196	MGI:1919163
HGNC:16123	MGI:2389142
HGNC:16298	MGI:1890222
HGNC:3765	MGI:95559
HGNC:17407	MGI:2442133
HGNC:2091	MGI:1921575
HGNC:33776	MGI:2685669
HGNC:16096	MGI:2685537
HGNC:8783	MGI:99555
HGNC:9397	MGI:1918025
HGNC:17148	MGI:1918976
HGNC:25016	MGI:1916241
HGNC:17898	MGI:1919216
HGNC:15568	MGI:1920973
HGNC:11327	MGI:107912
HGNC:1694	MGI:88343
HGNC:24963	MGI:1916700
HGNC:18423	MGI:2141101
HGNC:23687	MGI:2442046
HGNC:13554	MGI:1859661
HGNC:7693	MGI:1913358
HGNC:24748	MGI:3036254
HGNC:4845	MGI:1096392
HGNC:13070	MGI:1890393
HGNC:775	MGI:88095
HGNC:11371	MGI:1352508
HGNC:28440	MGI:2138080
HGNC:30579	MGI:2686240
HGNC:5186	MGI:1316652
HGNC:5012	MGI:104667
HGNC:30761	MGI:1921302
HGNC:8620	MGI:97490
HGNC:25934	MGI:1915297
HGNC:28214	MGI:2442557
HGNC:13608	MGI:1353435
HGNC:29810	MGI:1922589
HGNC:7983	MGI:1346833
HGNC:24661	MGI:1919402
HGNC:5182	MGI:107619
